,date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
0,#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
1003,2016-08-15,Maize - Wholesale,MT,cereals and tubers,828.038,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
6346,2016-08-15,Maize (white) - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,67,15.0,5.0,1,264_67_15_5,
2462,2016-08-15,Cassava flour - Retail,KG,cereals and tubers,1450.0,UGX,Uganda,Iganga,42179,Iganga,259.0,74,15.0,5.0,1,259_74_15_5,
4007,2016-08-15,Maize flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kampala,42182,Owino,258.0,76,15.0,5.0,1,258_76_15_5,
5721,2016-08-15,Maize flour - Retail,KG,cereals and tubers,2500.0,UGX,Uganda,Lira,47082,Lira,263.0,76,15.0,5.0,1,263_76_15_5,
2759,2016-08-15,Beans - Wholesale,MT,pulses and nuts,2330.853,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
1099,2016-08-15,Beans - Retail,KG,pulses and nuts,3000.0,UGX,Uganda,Gulu,3111,Gulu,262.0,50,15.0,5.0,5,262_50_15_5,
511,2016-08-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,74,15.0,5.0,1,261_74_15_5,
3638,2016-08-15,Millet - Retail,KG,cereals and tubers,2250.0,UGX,Uganda,Kampala,42182,Owino,258.0,73,15.0,5.0,1,258_73_15_5,
642,2016-08-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,96,15.0,15.0,6,261_96_15_15,
2165,2016-08-15,Sorghum - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Iganga,42179,Iganga,259.0,65,15.0,5.0,1,259_65_15_5,
3769,2016-08-15,Cassava flour - Wholesale,KG,cereals and tubers,1030.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
4869,2016-08-15,Beans - Retail,KG,pulses and nuts,2367.0,UGX,Uganda,Lira,47082,Lira,263.0,50,15.0,5.0,5,263_50_15_5,
6150,2016-08-15,Beans - Retail,KG,pulses and nuts,2500.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,50,15.0,5.0,5,264_50_15_5,
5390,2016-08-15,Millet - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Lira,47082,Lira,263.0,73,15.0,5.0,1,263_73_15_5,
5775,2016-08-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Lira,47082,Lira,263.0,96,15.0,15.0,6,263_96_15_15,
6556,2016-08-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,74,15.0,5.0,1,264_74_15_5,
2071,2016-08-15,Beans - Retail,KG,pulses and nuts,2200.0,UGX,Uganda,Iganga,42179,Iganga,259.0,50,15.0,5.0,5,259_50_15_5,
3183,2016-08-15,Maize - Retail,KG,cereals and tubers,950.0,UGX,Uganda,Kampala,42182,Owino,258.0,51,15.0,5.0,1,258_51_15_5,
3885,2016-08-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
430,2016-08-15,Millet - Retail,KG,cereals and tubers,1775.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,73,15.0,5.0,1,261_73_15_5,
592,2016-08-15,Maize flour - Retail,KG,cereals and tubers,1950.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,76,15.0,5.0,1,261_76_15_5,
3328,2016-08-15,Rice - Wholesale,MT,cereals and tubers,2788.1282,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
2622,2016-08-15,Oil (vegetable) - Retail,L,oil and fats,7000.0,UGX,Uganda,Iganga,42179,Iganga,259.0,96,15.0,15.0,6,259_96_15_15,
5600,2016-08-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Lira,47082,Lira,263.0,74,15.0,5.0,1,263_74_15_5,
6725,2016-08-15,Oil (vegetable) - Retail,L,oil and fats,8000.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,96,15.0,15.0,6,264_96_15_15,
6444,2016-08-15,Millet - Retail,KG,cereals and tubers,3000.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,73,15.0,5.0,1,264_73_15_5,
5291,2016-08-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263.0,67,15.0,5.0,1,263_67_15_5,
1509,2016-08-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Gulu,3111,Gulu,262.0,74,15.0,5.0,1,262_74_15_5,
1396,2016-08-15,Millet - Retail,KG,cereals and tubers,2167.0,UGX,Uganda,Gulu,3111,Gulu,262.0,73,15.0,5.0,1,262_73_15_5,
3434,2016-08-15,Sorghum - Retail,KG,cereals and tubers,2250.0,UGX,Uganda,Kampala,42182,Owino,258.0,65,15.0,5.0,1,258_65_15_5,
2259,2016-08-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Iganga,42179,Iganga,259.0,67,15.0,5.0,1,259_67_15_5,
3537,2016-08-15,Maize (white) - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Kampala,42182,Owino,258.0,67,15.0,5.0,1,258_67_15_5,
4748,2016-08-15,Beans - Wholesale,MT,pulses and nuts,2259.9541,UGX,Uganda,Lira,47082,Lira,263.0,50,14.0,18.0,5,263_50_14_18,
4065,2016-08-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kampala,42182,Owino,258.0,96,15.0,15.0,6,258_96_15_15,
1297,2016-08-15,Maize (white) - Retail,KG,cereals and tubers,1133.0,UGX,Uganda,Gulu,3111,Gulu,262.0,67,15.0,5.0,1,262_67_15_5,
6248,2016-08-15,Sorghum - Retail,KG,cereals and tubers,3000.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,65,15.0,5.0,1,264_65_15_5,
2072,2016-09-15,Beans - Retail,KG,pulses and nuts,2375.0,UGX,Uganda,Iganga,42179,Iganga,259.0,50,15.0,5.0,5,259_50_15_5,
2463,2016-09-15,Cassava flour - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Iganga,42179,Iganga,259.0,74,15.0,5.0,1,259_74_15_5,
6726,2016-09-15,Oil (vegetable) - Retail,L,oil and fats,8000.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,96,15.0,15.0,6,264_96_15_15,
6557,2016-09-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,74,15.0,5.0,1,264_74_15_5,
2354,2016-09-15,Millet - Retail,KG,cereals and tubers,1650.0,UGX,Uganda,Iganga,42179,Iganga,259.0,73,15.0,5.0,1,259_73_15_5,
4749,2016-09-15,Beans - Wholesale,MT,pulses and nuts,2331.7051,UGX,Uganda,Lira,47082,Lira,263.0,50,14.0,18.0,5,263_50_14_18,
5776,2016-09-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Lira,47082,Lira,263.0,96,15.0,15.0,6,263_96_15_15,
5601,2016-09-15,Cassava flour - Retail,KG,cereals and tubers,1567.0,UGX,Uganda,Lira,47082,Lira,263.0,74,15.0,5.0,1,263_74_15_5,
298,2016-09-15,Sorghum - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,65,15.0,5.0,1,261_65_15_5,
4870,2016-09-15,Beans - Retail,KG,pulses and nuts,2500.0,UGX,Uganda,Lira,47082,Lira,263.0,50,15.0,5.0,5,263_50_15_5,
5193,2016-09-15,Sorghum - Retail,KG,cereals and tubers,1133.0,UGX,Uganda,Lira,47082,Lira,263.0,65,15.0,5.0,1,263_65_15_5,
593,2016-09-15,Maize flour - Retail,KG,cereals and tubers,1950.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,76,15.0,5.0,1,261_76_15_5,
364,2016-09-15,Maize (white) - Retail,KG,cereals and tubers,975.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,67,15.0,5.0,1,261_67_15_5,
